Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
 8815          Valid   7/7  25/06/11  14:30:06  25/06/11  14:30:03.578     -2.422     40.62462    141.61518        49.58     1.2         0.4            26.5        3.90
 8816          Valid   8/8  25/06/11  14:35:06  25/06/11  14:35:03.578     -2.422     40.62452    141.60610        45.85     0.9         4.1            26.5        3.90
 8817          Valid   8/8  25/06/11  14:40:06  25/06/11  14:40:03.579     -2.421     40.61216    141.59344        46.09     1.0         2.1            26.5        3.90
 8818          Valid   8/8  25/06/11  14:45:06  25/06/11  14:45:03.575     -2.425     40.59706    141.57973        48.26     1.0         1.1            27.0        3.90
 8819          Valid   7/8  25/06/11  14:50:08  25/06/11  14:50:05.575     -2.425     40.57791    141.57369        48.38     1.0         0.9            28.0        3.90
 8820          Valid   7/8  25/06/11  14:55:06  25/06/11  14:55:03.575     -2.425     40.55677    141.57111        47.17     1.1         0.9            27.5        3.90
 8821          Valid   7/7  25/06/11  15:00:07  25/06/11  15:00:04.575     -2.425     40.54074    141.56040        40.97     1.0         1.0            28.5        3.90
 8822          Valid   7/7  25/06/11  15:05:06  25/06/11  15:05:03.567     -2.433     40.53932    141.55791        43.21     1.5         1.2            30.5        3.90
 8823          Valid   7/7  25/06/11  15:10:06  25/06/11  15:10:03.564     -2.436     40.53931    141.55792        38.65     2.1         2.2            32.0        3.90
 8824          Valid   6/6  25/06/11  15:15:07  25/06/11  15:15:04.564     -2.436     40.53931    141.55788        45.70     1.6         0.7            33.0        3.90
 8825          Valid   7/7  25/06/11  15:20:12  25/06/11  15:20:09.562     -2.438     40.53929    141.55799        49.43     1.3         1.3            34.0        3.90
 8826          Valid   6/6  25/06/11  15:25:06  25/06/11  15:25:03.560     -2.440     40.53928    141.55795        43.33     1.5         1.1            33.0        3.90
 8827          Valid   7/7  25/06/11  15:30:11  25/06/11  15:30:08.557     -2.443     40.53932    141.55797        43.93     1.3         1.0            34.0        3.90
 8828          Valid   6/6  25/06/11  15:35:06  25/06/11  15:35:03.559     -2.441     40.53932    141.55798        44.72     1.5         0.3            33.0        3.90
 8829          Valid   6/6  25/06/11  15:40:07  25/06/11  15:40:04.571     -2.429     40.53932    141.55794        50.26     1.3         0.8            33.0        3.90
 8830          Valid   6/6  25/06/11  15:45:06  25/06/11  15:45:03.553     -2.447     40.53931    141.55794        51.95     1.3         1.1            33.0        3.90
 8831          Valid   6/6  25/06/11  15:50:07  25/06/11  15:50:04.549     -2.451     40.53931    141.55792        50.30     1.7         0.7            33.0        3.90
 8832          Valid   7/7  25/06/11  15:55:10  25/06/11  15:55:07.556     -2.444     40.53930    141.55794        49.05     1.3         1.9            33.5        3.90
 8833          Valid   6/6  25/06/11  16:00:13  25/06/11  16:00:09.557     -3.443     40.53930    141.55795        54.94     1.9         0.5            35.0        3.90
 8834          Valid   7/7  25/06/11  16:05:16  25/06/11  16:05:12.557     -3.443     40.53933    141.55793        50.31     2.0         1.2            36.0        3.90
 8835          Valid   6/6  25/06/11  16:10:06  25/06/11  16:10:03.542     -2.458     40.53935    141.55789        59.58     1.6         1.3            33.5        3.90
 8836          Valid   8/8  25/06/11  16:15:06  25/06/11  16:15:03.546     -2.454     40.53929    141.55785        50.05     2.1         1.8            34.0        3.90
 8837          Valid   6/6  25/06/11  16:20:07  25/06/11  16:20:04.560     -2.440     40.53925    141.55797        50.33     3.3         0.3            34.5        3.90
 8838          Valid   7/7  25/06/11  16:25:07  25/06/11  16:25:04.550     -2.450     40.53931    141.55786        45.96     1.2         1.1            34.5        3.90
 8839          Valid   8/8  25/06/11  16:30:07  25/06/11  16:30:04.554     -2.446     40.53936    141.55794        47.46     1.5         1.0            34.5        3.90
 8840          Valid   7/7  25/06/11  16:35:07  25/06/11  16:35:04.548     -2.452     40.53932    141.55793        47.16     1.3         0.7            35.0        3.90
 8841          Valid   8/8  25/06/11  16:40:06  25/06/11  16:40:03.544     -2.456     40.53934    141.55784        52.26     3.0         1.3            34.0        3.90
 8842          Valid   8/8  25/06/11  16:45:07  25/06/11  16:45:04.548     -2.452     40.53929    141.55791        50.82     3.0         0.5            34.5        3.90
 8843          Valid   7/7  25/06/11  16:50:06  25/06/11  16:50:03.537     -2.463     40.53931    141.55784        50.40     3.5         1.1            34.0        3.90
 8844          Valid   7/7  25/06/11  16:55:06  25/06/11  16:55:03.530     -2.470     40.53932    141.55777        58.99     2.9         1.5            34.0        3.90
 8845          Valid   7/7  25/06/11  17:00:06  25/06/11  17:00:03.550     -2.450     40.53928    141.55800        46.73     6.5         1.8            34.0        3.90
 8846          Valid   7/7  25/06/11  17:05:06  25/06/11  17:05:03.525     -2.475     40.53933    141.55784        49.04     2.7         1.1            34.0        3.90
 8847          Valid   7/7  25/06/11  17:10:07  25/06/11  17:10:04.540     -2.460     40.53930    141.55796        48.03     1.8         0.5            34.0        3.90
 8848          Valid   7/7  25/06/11  17:15:06  25/06/11  17:15:03.535     -2.465     40.53929    141.55794        48.50     8.1         2.0            34.0        3.90
 8849          Valid   7/7  25/06/11  17:20:06  25/06/11  17:20:03.545     -2.455     40.53927    141.55796        44.23     1.7         0.7            34.0        3.90
 8850          Valid   7/7  25/06/11  17:25:06  25/06/11  17:25:03.541     -2.459     40.53931    141.55796        46.72     1.7         1.0            33.5        3.90
 8851          Valid   7/7  25/06/11  17:30:06  25/06/11  17:30:03.543     -2.457     40.53934    141.55797        47.75     1.4         0.7            34.0        3.90
 8852          Valid   7/7  25/06/11  17:35:06  25/06/11  17:35:03.541     -2.459     40.53935    141.55794        42.79     1.7         0.6            34.0        3.90
 8853          Valid   7/7  25/06/11  17:40:06  25/06/11  17:40:03.540     -2.460     40.53931    141.55794        47.80     1.7         0.7            34.5        3.90
 8854          Valid   7/7  25/06/11  17:45:07  25/06/11  17:45:04.535     -2.465     40.53931    141.55796        53.85     1.6         1.0            35.0        3.90
 8855          Valid   8/8  25/06/11  17:50:07  25/06/11  17:50:04.534     -2.466     40.53931    141.55792        50.81     1.2         0.7            35.0        3.90
 8856          Valid   8/8  25/06/11  17:55:06  25/06/11  17:55:03.532     -2.468     40.53930    141.55792        48.73     1.2         1.7            35.0        3.90
 8857          Valid   7/7  25/06/11  18:00:06  25/06/11  18:00:03.535     -2.465     40.53931    141.55793        47.22     1.5         0.6            35.0        3.90
 8858          Valid   7/7  25/06/11  18:05:06  25/06/11  18:05:03.536     -2.464     40.53932    141.55793        47.88     1.2         1.3            35.0        3.90
 8859          Valid   8/8  25/06/11  18:10:06  25/06/11  18:10:03.530     -2.470     40.53932    141.55787        43.28     1.2         2.7            34.5        3.90
 8860          Valid   7/7  25/06/11  18:15:08  25/06/11  18:15:05.526     -2.474     40.53936    141.55792        43.23     2.9         1.6            34.0        3.90
 8861          Valid   8/8  25/06/11  18:20:06  25/06/11  18:20:03.528     -2.472     40.53931    141.55790        45.08     1.2         1.4            34.0        3.90
 8862          Valid   7/7  25/06/11  18:25:06  25/06/11  18:25:03.533     -2.467     40.53925    141.55789        49.83     1.3         0.7            34.0        3.90
 8863          Valid   8/8  25/06/11  18:30:10  25/06/11  18:30:07.523     -2.477     40.53932    141.55791        47.69     1.2         0.4            35.5        3.90
 8864          Valid   7/7  25/06/11  18:35:06  25/06/11  18:35:03.528     -2.472     40.53932    141.55791        46.49     1.3         1.2            34.5        3.90
 8865          Valid   8/8  25/06/11  18:40:06  25/06/11  18:40:03.524     -2.476     40.53932    141.55790        48.39     1.2         1.0            34.0        3.90
 8866          Valid   8/8  25/06/11  18:45:06  25/06/11  18:45:03.521     -2.479     40.53930    141.55787        46.95     1.2         1.6            34.0        3.90
 8867          Valid   8/8  25/06/11  18:50:06  25/06/11  18:50:03.527     -2.473     40.53929    141.55800        45.29     1.2         0.6            34.5        3.90
 8868          Valid   7/7  25/06/11  18:55:06  25/06/11  18:55:03.525     -2.475     40.53931    141.55798        47.14     1.3         0.5            34.5        3.90
 8869          Valid   7/7  25/06/11  19:00:06  25/06/11  19:00:03.526     -2.474     40.53931    141.55795        47.04     1.4         0.4            35.0        3.90
 8870          Valid   7/7  25/06/11  19:05:06  25/06/11  19:05:03.526     -2.474     40.53930    141.55795        52.05     1.3         1.3            34.5        3.90
 8871          Valid   8/8  25/06/11  19:10:06  25/06/11  19:10:03.523     -2.477     40.53931    141.55794        48.79     1.3         0.7            34.0        3.90
 8872          Valid   7/7  25/06/11  19:15:06  25/06/11  19:15:03.522     -2.478     40.53929    141.55795        47.20     1.5         0.6            34.0        3.90
 8873          Valid   8/8  25/06/11  19:20:06  25/06/11  19:20:03.523     -2.477     40.53931    141.55794        47.76     1.4         0.8            34.0        3.90
 8874          Valid   7/7  25/06/11  19:25:06  25/06/11  19:25:03.527     -2.473     40.53930    141.55798        47.37     3.9         1.2            35.0        3.90
 8875          Valid   7/7  25/06/11  19:30:09  25/06/11  19:30:06.518     -2.482     40.53928    141.55791        53.87     1.4         1.0            35.5        3.90
 8876          Valid   8/8  25/06/11  19:35:06  25/06/11  19:35:03.516     -2.484     40.53932    141.55790        54.04     1.2         2.1            33.5        3.90
 8877          Valid   6/6  25/06/11  19:40:06  25/06/11  19:40:03.523     -2.477     40.53927    141.55798        48.31     3.2         1.6            34.0        3.90
 8878          Valid   7/7  25/06/11  19:45:09  25/06/11  19:45:06.512     -2.488     40.53931    141.55794        45.96     1.1         1.3            35.0        3.90
 8879          Valid   7/7  25/06/11  19:50:06  25/06/11  19:50:03.496     -2.504     40.53924    141.55777        38.42     2.4         0.7            34.0        3.90
 8880          Valid   8/8  25/06/11  19:55:06  25/06/11  19:55:03.514     -2.486     40.53930    141.55787        45.75     1.0         0.7            34.5        3.90
 8881          Valid   8/8  25/06/11  20:00:06  25/06/11  20:00:03.506     -2.494     40.53933    141.55791        47.29     1.3         1.1            35.5        3.90
 8882          Valid   8/8  25/06/11  20:05:07  25/06/11  20:05:04.510     -2.490     40.53831    141.55823        57.60     1.7         1.1            32.0        3.90
 8883          Valid   8/8  25/06/11  20:10:08  25/06/11  20:10:05.511     -2.489     40.53675    141.55583        53.91     1.0         1.4            29.0        3.90
 8884          Valid   6/6  25/06/11  20:15:06  25/06/11  20:15:03.530     -2.470     40.52736    141.53826        58.82     1.0         0.6            28.0        3.90
 8885          Valid   7/8  25/06/11  20:20:06  25/06/11  20:20:03.506     -2.494     40.54627    141.53560        52.45     1.2         0.4            28.5        3.90
 8886          Valid   7/8  25/06/11  20:25:08  25/06/11  20:25:05.500     -2.500     40.56259    141.53642        43.34     2.9         1.1            28.5        3.90
 8887          Valid   8/8  25/06/11  20:30:06  25/06/11  20:30:03.507     -2.493     40.56777    141.50849        54.56     0.9         1.3            28.0        3.90
 8888          Valid   6/7  25/06/11  20:35:06  25/06/11  20:35:03.507     -2.493     40.57927    141.48507        65.50     1.5         0.5            28.5        3.90
 8889          Valid   8/8  25/06/11  20:40:06  25/06/11  20:40:03.500     -2.500     40.58562    141.46025        77.21     1.1         1.4            27.5        3.90
